,G,age,job,X1,X2,D,orig_job,orig_X1,perturb_index
708,F,46.0363210942431,?,?,2.392061124630233,Y,F,0.05582680273258697,True
709,M,29.972837080833553,F,0.8006436038007199,0.2677967569185482,N,F,0.8006436038007199,False
710,F,43.842085766193826,?,?,1.9048371383227856,N,E,0.3446589600156845,True
711,M,27.13110672643794,F,0.714463354507305,-0.10904792265939263,N,F,0.714463354507305,False
712,M,28.537983212815448,E,0.8786883183646947,-0.2812085942218015,N,E,0.8786883183646947,False
713,F,44.36020482727398,E,-0.10050596337639923,-0.8757746912261097,N,E,-0.10050596337639923,False
714,F,47.08696366530248,?,?,-0.12152306475320372,Y,F,0.013581872996837285,True
715,F,42.615682566355055,?,?,-0.837179970979492,Y,E,1.7682633450693477,True
716,F,47.53603312360003,F,-1.9547574967489345,1.3561231903189588,Y,F,-1.9547574967489345,False
717,M,29.653242182006316,F,0.5554715230125211,-0.5343367668927599,N,F,0.5554715230125211,False
718,F,45.059392930377406,E,0.5792235654227456,-1.3576158718965063,Y,E,0.5792235654227456,False
719,M,29.06933136199332,F,0.4778575906518433,-0.05270181732799025,Y,F,0.4778575906518433,False
720,M,33.494059249479015,E,0.5901330949961923,-0.8965148707749808,N,E,0.5901330949961923,False
721,M,32.68818849095316,E,0.9979137653615708,-0.19400202002958628,Y,E,0.9979137653615708,False
722,F,42.44157972957633,?,?,-0.11573817691889457,Y,F,1.5651569971939367,True
723,M,26.891415685311667,E,2.5067651788172345,1.3223857598931186,Y,E,2.5067651788172345,False
724,F,44.19877893699826,E,0.3770836865570635,-0.05189802943915939,Y,E,0.3770836865570635,False
725,M,34.94098398191801,E,0.7884141191004924,-0.5180981907304827,Y,E,0.7884141191004924,False
726,M,27.45673639044096,F,0.6640037172405698,0.7235001667765254,N,F,0.6640037172405698,False
727,M,30.314943333020572,F,1.6821328620591085,-0.5034645154668641,Y,F,1.6821328620591085,False
728,M,26.741822761511308,E,1.623094502067365,-0.993045288859142,Y,E,1.623094502067365,False
729,F,48.39366430401157,F,1.2541283949775406,0.5033495041278788,N,F,1.2541283949775406,False
730,M,31.621142592518996,E,-0.27694047907770325,0.5044299107525297,Y,E,-0.27694047907770325,False
731,F,43.77597262627732,E,-1.2195588108019153,-0.1784189806300883,N,E,-1.2195588108019153,False
732,F,41.68819609324832,F,-0.2300940630277359,2.065300494807248,Y,F,-0.2300940630277359,False
733,F,45.973105669416796,F,-0.20722507239897894,-2.3807714510203777,Y,F,-0.20722507239897894,False
734,F,39.3977014560849,F,0.32698619721963473,0.24230026068501526,Y,F,0.32698619721963473,False
735,M,29.461350921349478,E,-0.259258623089615,-1.1575675503406928,N,E,-0.259258623089615,False
736,F,43.795370057505245,F,0.9240895182605916,-0.8651418994263613,N,F,0.9240895182605916,False
737,M,30.733680330697275,F,0.8382281889506424,-1.2484507805359986,N,F,0.8382281889506424,False
738,F,41.78153362807512,?,?,-1.4254765635530589,Y,F,-0.7127582156596722,True
739,F,48.872540053675344,?,?,2.6023020435327493,Y,F,2.2856418676603694,True
740,F,42.964535791934644,?,?,0.5604815443776565,N,E,-0.9465098528399608,True
741,M,29.310193628637567,E,0.8800959969793339,1.2961738047809075,N,E,0.8800959969793339,False
742,F,49.876420898905465,?,?,0.7792427508775059,N,E,-0.2585377369308384,True
743,F,41.145716205353324,?,?,-1.0478221061886046,N,F,-1.0501010879411448,True
744,M,31.86987960077225,F,0.4840426664030285,-0.4755157564676801,N,F,0.4840426664030285,False
745,F,41.61787334330464,?,?,-0.2933375563559364,Y,F,0.5356189051109207,True
746,M,26.592949267651022,F,1.0078277614328588,-1.2906724340789777,N,F,1.0078277614328588,False
747,M,31.40688167804158,F,0.6712232356363187,-0.517180480367541,N,F,0.6712232356363187,False
748,M,33.57007370892001,E,0.9103863889176336,1.1661532715441594,N,E,0.9103863889176336,False
749,M,26.10338817071261,E,1.2170210877243421,-3.07724107043309,N,E,1.2170210877243421,False
750,F,41.84991254792131,F,-0.2413745742653605,0.4945069042701897,Y,F,-0.2413745742653605,False
751,M,30.396354440855767,E,-0.3888866790505952,0.8361061547095927,N,E,-0.3888866790505952,False
752,M,25.933978673243985,E,0.6501103848054983,-0.4539458427745999,N,E,0.6501103848054983,False
753,M,32.5395555372845,E,0.7699251580307749,0.6520613851161935,Y,E,0.7699251580307749,False
754,F,46.765551329912064,F,-1.1279431238599655,-0.06365172770104448,Y,F,-1.1279431238599655,False
755,M,27.85569065652683,F,0.8585737096904801,0.18466436364492025,Y,F,0.8585737096904801,False
756,F,44.907485413211184,F,-0.0331251278175696,0.4559874580482024,Y,F,-0.0331251278175696,False
757,F,46.946932221527575,?,?,-0.7601983511599509,Y,E,0.9191393748678632,True
758,F,47.098949719956686,F,0.20924233954964905,0.7996939416019199,N,F,0.20924233954964905,False
759,F,44.17995516369179,E,-1.7219875476939217,-1.355610385812734,Y,E,-1.7219875476939217,False
760,M,30.498731761125942,E,1.1650976329332376,1.4006017417933,Y,E,1.1650976329332376,False
761,F,43.02192444952545,E,0.551602226355709,-1.284298201778955,Y,E,0.551602226355709,False
762,F,43.366462755191485,F,0.13933819906060613,0.02010860136551993,Y,F,0.13933819906060613,False
763,F,49.248232594960186,E,0.8058814894461767,-2.406742953093953,Y,E,0.8058814894461767,False
764,M,29.565575867264293,F,0.5556952644735231,1.0017010953338599,N,F,0.5556952644735231,False
765,M,32.706202211279376,E,1.3763625684071663,-1.2208684958804603,N,E,1.3763625684071663,False
766,M,32.434741877281105,F,0.9242475615280744,1.1259892044137834,N,F,0.9242475615280744,False
767,F,45.184399329252116,F,1.44911049317301,-0.10020166780184736,Y,F,1.44911049317301,False
768,M,25.118544116148936,F,0.6465747979565224,0.4338685584608387,Y,F,0.6465747979565224,False
769,M,34.10029367458177,F,0.4153567100305795,0.5633942151722917,N,F,0.4153567100305795,False
770,M,31.84166272813109,E,1.0067081478330648,-2.02059985894252,Y,E,1.0067081478330648,False
771,F,44.032864943981295,E,-1.2482748686610448,0.7079035389541054,N,E,-1.2482748686610448,False
772,F,44.58865062287158,F,0.4494889444189695,-1.313432096034985,Y,F,0.4494889444189695,False
773,F,43.760626738215635,?,?,-0.7481291112807064,N,E,-0.014700839321294875,True
774,M,26.2297790018668,E,2.4267449180527643,-2.0741927283556656,N,E,2.4267449180527643,False
775,F,41.69758291497348,F,-1.5565808149505016,-1.3709870816013765,Y,F,-1.5565808149505016,False
776,F,40.08908238095818,F,-0.9726316803582568,0.21382994953562567,Y,F,-0.9726316803582568,False
777,F,36.15686908729521,E,-0.7886752265416144,-1.3161887237059726,N,E,-0.7886752265416144,False
778,M,33.96009769924597,E,0.3497713827195025,-0.557170676003964,Y,E,0.3497713827195025,False
779,M,33.88733971866556,F,0.7714398793254481,0.5849643758462075,N,F,0.7714398793254481,False
780,F,44.21042991056977,?,?,0.8160891577109369,Y,E,-1.6523182031160526,True
781,F,39.66336189022158,F,-0.6833917536132829,-1.3734139869825015,N,F,-0.6833917536132829,False
782,M,29.314811347036763,F,1.7947315053396435,0.1693484379924654,Y,F,1.7947315053396435,False
783,M,26.405485047904786,E,1.118726782348342,0.46666702385857,Y,E,1.118726782348342,False
784,F,48.588582035807235,?,?,-0.18485817318071174,Y,F,0.3240798439630529,True
785,F,48.25471428761036,?,?,0.6021742187351606,N,E,-0.7736947236392291,True
786,F,45.92699193756133,F,-0.5426825294276332,0.7658632795562679,Y,F,-0.5426825294276332,False
787,F,44.873011311989906,?,?,-0.28001582235463124,Y,F,0.5655519575158884,True
788,F,42.100660083638076,F,-0.5882941461778675,-0.8746698040463544,N,F,-0.5882941461778675,False
789,F,54.8690726187501,?,?,0.6097396673681347,N,F,-1.1837854587577659,True
790,M,20.435041431039267,F,1.784166492974548,-0.6713853415515245,Y,F,1.784166492974548,False
791,F,45.364717021531106,E,-0.5024980284921704,-1.1039898597704458,N,E,-0.5024980284921704,False
792,M,29.180764588941003,F,1.3702756424816436,1.4990520083936811,Y,F,1.3702756424816436,False
793,F,43.16077998867193,?,?,0.1935194191878672,Y,F,1.0887473332392144,True
794,M,35.80569635385826,E,1.0871559403017346,0.6815602717555072,N,E,1.0871559403017346,False
795,M,32.64415769263409,F,-0.4179244330701053,0.9476210219236888,N,F,-0.4179244330701053,False
796,F,49.33993109553485,E,0.4221430297665789,0.08929994293293578,Y,E,0.4221430297665789,False
797,F,51.109635407749494,E,0.4283335205838267,-0.3394017038338503,N,E,0.4283335205838267,False
798,F,42.24896548839275,F,-0.4680225779248511,1.294808785086864,N,F,-0.4680225779248511,False
799,F,46.05083904597276,E,0.8110977544883774,0.2439201528694841,Y,E,0.8110977544883774,False
800,F,47.92654113567914,?,?,2.053843574642931,Y,E,-1.0689373401780446,True
801,M,32.90637612563268,E,0.5953494726811968,-0.01485451273036664,Y,E,0.5953494726811968,False
802,F,51.445171242670476,F,-0.9641005770416674,-2.364523954652212,Y,F,-0.9641005770416674,False
803,F,48.45151970152642,F,0.17863658829462506,-1.2313162436575995,Y,F,0.17863658829462506,False
804,M,32.33995556064815,F,1.2905745601509304,1.405699743573053,N,F,1.2905745601509304,False
805,M,32.027358524494915,E,0.8462078248092513,0.3840621503210441,Y,E,0.8462078248092513,False
806,M,30.37268755969748,E,0.09579609072425667,1.3106213969829803,N,E,0.09579609072425667,False
807,F,42.29940064331527,E,-0.20871966123540853,-0.385237509091269,N,E,-0.20871966123540853,False
808,M,33.80954553846413,E,1.4039206452642563,-1.1932288568621128,N,E,1.4039206452642563,False
809,M,24.466510862901202,E,1.3089757061128926,-0.16574454761898766,N,E,1.3089757061128926,False
810,F,45.534288978501785,E,-1.626890398058228,0.08639598580240898,N,E,-1.626890398058228,False
811,M,27.617519313242806,F,-0.4387582356623483,-0.25281461238800323,Y,F,-0.4387582356623483,False
812,F,40.5474482852602,F,1.1750626960096526,-0.2925288259113465,Y,F,1.1750626960096526,False
813,M,34.14288850727491,F,1.2578669338707127,-1.4965672689491485,N,F,1.2578669338707127,False
814,F,51.83384986496984,?,?,1.0718342661991476,N,E,0.1261532764317679,True
815,F,42.97432670113404,E,-1.7006433578338145,1.567907110263696,Y,E,-1.7006433578338145,False
816,F,41.50580638533419,?,?,2.010639728613887,Y,E,2.572263579778285,True
817,F,43.27659717930313,F,-0.4614850217879326,-0.09102251694708384,Y,F,-0.4614850217879326,False
818,M,29.0953697612402,E,1.3514745219379016,-0.49502810514971296,Y,E,1.3514745219379016,False
819,M,31.028024227022637,F,1.3469904327010993,0.9399472214161368,N,F,1.3469904327010993,False
820,F,42.090439644410566,E,-0.06153866231375432,1.1115689463536265,N,E,-0.06153866231375432,False
821,F,48.12574031766657,?,?,0.4600949743042402,Y,F,-0.0598403187889714,True
822,F,43.313357978114745,F,-1.1332822995829248,1.2392388976948343,Y,F,-1.1332822995829248,False
823,F,42.833271155459755,?,?,-0.0673111291902232,Y,F,0.3685927870787356,True
824,F,41.836559480418465,E,-0.9918487973185648,-0.8725827712659536,Y,E,-0.9918487973185648,False
825,M,25.163816754330128,E,1.1641001966281252,-1.6198756337835023,Y,E,1.1641001966281252,False
826,F,45.196539679537366,F,-0.3870346950188427,0.1760318431446598,N,F,-0.3870346950188427,False
827,M,29.817193466310787,E,0.8225627468662555,-0.08255197155955271,Y,E,0.8225627468662555,False
828,M,31.983695602724534,E,1.0297849137613004,0.23085639096447505,Y,E,1.0297849137613004,False
829,F,51.520176031711856,?,?,-1.0177457299793349,N,F,-0.326113232994169,True
830,M,29.116301728592454,F,1.0939066596053426,-0.11707328217205196,Y,F,1.0939066596053426,False
831,F,43.583268402448006,?,?,-0.8819388898534307,N,E,-1.4239166368136382,True
832,M,30.54012754272539,E,1.3118459764814852,0.237749331252127,Y,E,1.3118459764814852,False
833,M,32.68429162136097,E,1.5728001377904244,1.0289160192271434,Y,E,1.5728001377904244,False
834,M,29.854510876126362,F,0.9895130970366226,-0.8309114804550968,Y,F,0.9895130970366226,False
835,F,48.54186367651002,F,-0.5331758897110862,-0.8098101386599329,N,F,-0.5331758897110862,False
836,M,31.220294327088556,F,1.960194604639113,1.5898245077609043,N,F,1.960194604639113,False
837,F,44.53731711998982,?,?,1.0980596845053114,N,E,-0.487182864215781,True
838,F,42.312033946283385,E,-0.5692438185990343,0.3096333451005172,Y,E,-0.5692438185990343,False
839,M,33.75572636297243,E,0.9785561257647092,-0.4698989602575415,Y,E,0.9785561257647092,False
840,F,47.620625382983675,F,-1.260395165902246,0.5669177671914035,N,F,-1.260395165902246,False
841,F,43.802107230778454,?,?,-0.005981621968980402,N,F,0.3815560954102736,True
842,F,45.853804496460896,?,?,0.43262223595978505,Y,F,-0.272867457133663,True
843,M,32.47958011087546,E,2.779611804547531,2.6160897944041515,N,E,2.779611804547531,False
844,F,48.04245709367515,E,-0.08685642163082019,-0.5428299085986665,Y,E,-0.08685642163082019,False
845,M,33.44248260275936,F,0.27145827471304584,-0.5957408637353961,N,F,0.27145827471304584,False
846,M,25.507062609941922,F,1.5320150017062666,1.2545630244655483,Y,F,1.5320150017062666,False
847,F,47.74481263956756,E,-0.05116979379079459,-0.7029317837006682,Y,E,-0.05116979379079459,False
848,F,48.59557101020909,E,-0.8479565199108199,-0.011039294064589169,Y,E,-0.8479565199108199,False
849,M,33.62969316989892,E,-0.13441107347792314,-0.3283358366042411,Y,E,-0.13441107347792314,False
850,M,29.717729558311557,F,0.4717189576011652,0.4800703442995739,N,F,0.4717189576011652,False
851,M,31.397895249927807,F,1.0709646329983933,-0.4944664660563617,Y,F,1.0709646329983933,False
852,F,46.38146459107384,?,?,-0.35246049341482605,Y,E,0.9704436154950864,True
853,M,29.48876535325304,E,1.1872149150442506,-1.0188369717209016,N,E,1.1872149150442506,False
854,M,33.86039892719737,F,2.350532204765751,0.11426105416011505,Y,F,2.350532204765751,False
855,M,31.01377563544089,E,1.5562619262642496,0.4262864349273023,Y,E,1.5562619262642496,False
856,F,40.641789467673995,?,?,-0.7915928135744086,Y,E,0.18584019785331146,True
857,F,43.279892929382115,F,0.13253931777471384,0.4737672337869608,Y,F,0.13253931777471384,False
858,F,47.097394280083094,?,?,0.6954224290840658,Y,E,0.9469413244059532,True
859,F,44.150472631847,E,-0.4874721785476534,1.0050495490702758,N,E,-0.4874721785476534,False
860,M,26.82566890397813,E,0.9993236150831932,-1.1403792316834689,Y,E,0.9993236150831932,False
861,M,29.679067542742036,E,1.6007966874611963,0.02697452180964694,Y,E,1.6007966874611963,False
862,F,46.74049614150714,E,-0.6209245560276341,0.8302710727420801,N,E,-0.6209245560276341,False
863,F,40.60469466084289,E,0.2415722948931021,-0.7582543662820577,Y,E,0.2415722948931021,False
864,M,30.003275409491614,E,-0.4044962529897276,0.016974789726507674,Y,E,-0.4044962529897276,False
865,M,34.97544327101429,E,-0.002744561796512945,1.692452063128168,N,E,-0.002744561796512945,False
866,F,46.37100130407715,?,?,1.5741793649870257,Y,F,2.0506247620789164,True
867,F,45.1443483179715,F,-2.196574680721301,0.19879484123762406,Y,F,-2.196574680721301,False
868,M,36.048860945024316,F,0.9712704811611014,1.1307752220757514,N,F,0.9712704811611014,False
869,F,53.27178653270006,E,-0.3715413686562931,0.6800326871901863,N,E,-0.3715413686562931,False
870,M,31.12281475260336,F,1.9159949602550437,0.3710531786875334,Y,F,1.9159949602550437,False
871,F,53.55028308319006,?,?,-0.7827582109279153,Y,E,0.6550036264330072,True
872,M,33.21368364672979,F,2.199299109379372,-0.8127122633855373,Y,F,2.199299109379372,False
873,F,47.076720733958034,F,-0.6649290261755727,1.0480321434400997,Y,F,-0.6649290261755727,False
874,F,49.65295057651032,F,0.6570204136141853,0.37768375547144617,N,F,0.6570204136141853,False
875,F,40.85184178228892,E,-0.026612627736937875,-0.821137298693011,Y,E,-0.026612627736937875,False
876,F,48.23055118723,F,1.8540789193390232,-0.15594036328618174,N,F,1.8540789193390232,False
877,F,42.14348776810036,F,-1.291321186905126,1.6256326298963288,N,F,-1.291321186905126,False
878,M,29.599641326443237,E,1.2385010202467228,1.0607466187205172,N,E,1.2385010202467228,False
879,M,25.448266355090283,E,0.6660788603694823,-0.372899576341744,Y,E,0.6660788603694823,False
880,M,33.996820677082376,E,0.07791115516656677,-0.5707845253808825,Y,E,0.07791115516656677,False
881,F,47.399910731276684,E,0.06217212592075376,-0.3217938884265297,Y,E,0.06217212592075376,False
882,M,32.75881548814911,E,0.9442007725804128,0.4106550124207647,N,E,0.9442007725804128,False
883,M,31.249762974826744,E,1.0659734533650114,-0.9551732244621682,N,E,1.0659734533650114,False
884,M,36.954503639333346,E,1.924212411304831,0.0835519633150162,Y,E,1.924212411304831,False
885,F,43.24057755889392,F,0.4582025754762038,0.25930343126264793,Y,F,0.4582025754762038,False
886,M,33.26673078061166,E,1.535204120709611,0.7858951113503924,Y,E,1.535204120709611,False
887,M,37.23130440465179,F,0.9924158029308924,-0.035518986580516936,Y,F,0.9924158029308924,False
888,F,43.08756927487193,?,?,0.4143232500800473,N,F,-0.16457000036569638,True
889,M,35.62653789802928,F,0.16467068356618486,0.3124325441937776,Y,F,0.16467068356618486,False
890,F,42.44695239916469,F,-0.22046531352934973,-0.681754042314631,N,F,-0.22046531352934973,False
891,F,46.54255842575088,E,0.25816931519249203,-1.0727123985666625,Y,E,0.25816931519249203,False
892,F,44.33463994462999,F,0.8963260941912652,-0.8389334764822739,N,F,0.8963260941912652,False
893,M,27.78124465083704,E,1.0473852293373505,1.4706026380500554,Y,E,1.0473852293373505,False
894,M,34.56443225132769,E,1.62614173862741,-0.7480475896776941,N,E,1.62614173862741,False
895,F,45.07386569715937,E,0.1641241223549228,0.10547715379893843,N,E,0.1641241223549228,False
896,M,31.442938969069733,E,0.09997270779340306,-1.3369356219741586,Y,E,0.09997270779340306,False
897,M,28.49738580242527,E,0.3172310381575415,-0.09472470269702307,Y,E,0.3172310381575415,False
898,F,46.551902673767536,E,-0.438452058498886,-2.0778943329141906,Y,E,-0.438452058498886,False
899,F,44.5906732700111,F,1.6505980267794382,-1.3957155599429023,N,F,1.6505980267794382,False
900,M,31.702093365323954,F,0.5782220737868136,0.22852561130136845,Y,F,0.5782220737868136,False
901,F,40.647169123851405,F,-0.2924530704500782,-1.2759611086110898,N,F,-0.2924530704500782,False
902,F,40.831961928071316,E,0.14183136586634185,-0.3343304070930813,N,E,0.14183136586634185,False
903,F,47.08661910187295,?,?,0.0893022710616391,Y,E,-1.128162433790656,True
904,M,26.910931885526058,F,0.8655835475236456,0.7450934139778592,N,F,0.8655835475236456,False
905,M,28.2265507440596,E,-0.004514882867639569,-1.309393512749539,Y,E,-0.004514882867639569,False
906,F,47.26937409451085,?,?,2.0228990164354443,N,F,-1.0110018722106424,True
907,F,48.7158516924979,F,-0.8043029967783298,1.3606815517502022,Y,F,-0.8043029967783298,False
908,F,44.65599512177342,?,?,-1.844657113613628,N,F,1.203407511886568,True
909,F,47.72204083293774,?,?,-0.5683281163338164,Y,F,0.2360412158029219,True
910,M,30.074898176663734,E,1.538706208376922,0.2735865382850937,Y,E,1.538706208376922,False
911,F,40.05099821764776,?,?,-0.4449757800362433,Y,F,2.433298951509354,True
912,M,27.38673876185801,E,0.8239691962819623,-1.9793848084935397,Y,E,0.8239691962819623,False
913,F,45.751539044601365,?,?,-0.06717873111291109,Y,E,-2.5425071060000604,True
914,M,28.982879921162915,E,0.4547446503810168,-0.4893623821142249,Y,E,0.4547446503810168,False
915,M,29.804509284030253,E,0.6800604680952349,-0.6754632399444657,N,E,0.6800604680952349,False
916,F,46.88009256909767,F,-0.8661909259387174,-0.7179415923903231,Y,F,-0.8661909259387174,False
917,F,46.019231175012884,E,-0.7690161292576325,0.2092990023085749,Y,E,-0.7690161292576325,False
918,M,34.534341221882364,F,1.710656782800318,-1.455881707847621,N,F,1.710656782800318,False
919,F,39.435416574286,F,1.8060809384170504,-0.08063498506735749,N,F,1.8060809384170504,False
920,M,30.16488469105114,E,2.4810496673078832,1.6811378855454686,N,E,2.4810496673078832,False
921,M,32.14446317233583,E,1.472791238533152,-1.4438048170754758,Y,E,1.472791238533152,False
922,F,41.080358283278244,E,0.605043797031174,-0.7252403948895729,Y,E,0.605043797031174,False
923,M,26.908730105799087,E,0.1354150602512194,-2.224964603841272,Y,E,0.1354150602512194,False
924,M,35.64634109540253,E,1.3256134932170351,-0.8503048125186862,N,E,1.3256134932170351,False
925,M,31.503442370323857,E,0.4988048740701477,-0.12946874337442574,N,E,0.4988048740701477,False
926,M,33.38876808638873,E,2.337688060534062,-0.4447180500259077,Y,E,2.337688060534062,False
927,F,44.709209420142415,?,?,-1.472002404062165,Y,E,-0.08482797909913259,True
928,M,33.21674409427834,F,-0.5420348359633225,0.9454625310238032,N,F,-0.5420348359633225,False
929,F,43.82696339746254,F,1.7026932036927598,0.5489059961327285,Y,F,1.7026932036927598,False
930,M,30.371686905725145,E,1.0991248753896323,-0.00528530343718583,N,E,1.0991248753896323,False
931,F,46.11440328291499,?,?,0.4739248731929833,Y,F,-0.43883983809153815,True
932,F,44.73699077553544,E,0.05851289410288155,-0.6366956326618985,Y,E,0.05851289410288155,False
933,F,40.282879990195276,?,?,-1.69354149918293,Y,F,1.5256692746445577,True
934,F,44.840621833321954,F,-0.24580793758921796,-0.7258015143497595,N,F,-0.24580793758921796,False
935,M,27.91314204697743,E,0.013235788150748884,0.15718658344621786,N,E,0.013235788150748884,False
936,F,44.106121843416155,E,-0.8067660458136732,-0.6548542011640369,N,E,-0.8067660458136732,False
937,F,50.37787098622596,?,?,1.8914365831185227,N,E,0.457813762147916,True
938,F,43.0023421316189,E,-0.06938196492353316,1.0652371406330892,Y,E,-0.06938196492353316,False
939,M,28.94520290576108,E,0.6162254527299993,0.4324242470868228,N,E,0.6162254527299993,False
940,F,39.08452358110488,?,?,0.8018820219892784,N,E,0.5748937037588998,True
941,F,46.39730244094256,F,1.9503580095505533,-0.5653391352861556,Y,F,1.9503580095505533,False
942,F,42.01441889931513,?,?,2.6766370837974005,Y,E,-0.93988182890311,True
943,M,28.80363346901405,F,1.7476205794718214,0.1969307450419949,Y,F,1.7476205794718214,False
944,F,41.86051659870767,F,0.7284171905635531,-1.0498875519051338,Y,F,0.7284171905635531,False
945,F,43.878284939597705,F,-0.4724606908757652,2.229349561054168,N,F,-0.4724606908757652,False
946,M,28.029717904501325,E,1.5094684148869622,-0.6575648086330297,Y,E,1.5094684148869622,False
947,F,45.636296608090575,F,0.7258913691600253,-1.5168567444247385,N,F,0.7258913691600253,False
948,M,28.540450152244137,F,0.8281499088893035,-0.3831220881914556,Y,F,0.8281499088893035,False
949,M,31.96741073601741,F,0.7360965576517077,0.06638475745840891,Y,F,0.7360965576517077,False
950,F,44.20587370846885,F,0.8272249471158825,-0.012792624269407823,N,F,0.8272249471158825,False
951,M,25.570176661735488,E,1.3508803782894652,-0.02896531894605396,Y,E,1.3508803782894652,False
952,F,45.997132335695134,?,?,0.827057623298879,N,F,-1.86209181919081,True
953,F,44.58007689720952,F,-0.1028145259307516,-1.2334251283308877,Y,F,-0.1028145259307516,False
954,F,38.894754800460134,?,?,-0.16835236883512075,N,F,1.1597519642026741,True
955,F,45.91340157877867,F,-0.4121288329604159,1.0262917404496974,N,F,-0.4121288329604159,False
956,F,44.515290517954426,E,-1.2027361659239748,2.075962929349752,Y,E,-1.2027361659239748,False
957,M,27.64990830951094,E,1.493300822657564,2.6905011645679022,Y,E,1.493300822657564,False
958,M,31.23136072581079,E,-0.7297928301172147,-0.3199998871059533,Y,E,-0.7297928301172147,False
959,M,31.582355412455353,F,-0.2048190223448174,-1.9919358745854585,Y,F,-0.2048190223448174,False
960,F,46.76684111134404,F,1.3121316019570444,1.3505409601568557,Y,F,1.3121316019570444,False
961,M,27.784615235199684,E,0.6135151217663674,0.4858949965942338,Y,E,0.6135151217663674,False
962,F,43.37124300487745,?,?,0.4985644224610498,Y,F,1.1759943405996398,True
963,F,47.03514206912527,F,-0.0005320666386740371,-0.09419483979046124,N,F,-0.0005320666386740371,False
964,F,46.02736708454238,F,0.17279782467551136,-0.19564413088100768,N,F,0.17279782467551136,False
965,F,42.37404549594501,E,0.4999870826689677,-1.8708122287326208,Y,E,0.4999870826689677,False
966,F,42.959791752088336,F,1.2192924861794547,0.5297023422778999,N,F,1.2192924861794547,False
967,M,25.056215030121983,E,1.046660411285333,-0.25302474207237763,Y,E,1.046660411285333,False
968,F,46.40304602891091,?,?,-0.7849372031953491,N,F,1.3122242201520218,True
969,M,28.154915857107984,E,-0.12609907912761684,1.8887374378765356,N,E,-0.12609907912761684,False
970,M,34.451981522799805,E,-0.3388145699287124,-0.19042407670899045,N,E,-0.3388145699287124,False
971,F,48.05504701337738,?,?,-1.0549265107965171,Y,F,-1.568831730456704,True
972,M,29.106632626602877,E,1.4994636090714262,-0.917200224749109,N,E,1.4994636090714262,False
973,M,20.675547708804515,F,0.9617586622051328,2.4479074112867703,Y,F,0.9617586622051328,False
974,M,31.46258352294745,F,0.7105399641265445,0.08586064095752878,Y,F,0.7105399641265445,False
975,F,45.96861185771503,?,?,-1.1978264038399538,Y,F,0.5415523566417908,True
976,M,28.52359019445609,E,0.8012435565285964,-0.4034654107651223,Y,E,0.8012435565285964,False
977,F,42.23857917498314,F,1.2379929565809016,-0.3708377456641709,Y,F,1.2379929565809016,False
978,F,43.99500095983679,F,1.845553471682032,1.3119310823635533,N,F,1.845553471682032,False
979,M,34.16051509429902,E,-0.4101313272344997,-1.9337877700761092,Y,E,-0.4101313272344997,False
980,M,33.71030471899734,E,2.3677014172401893,-0.24007701406057266,Y,E,2.3677014172401893,False
981,M,30.04397036804845,F,1.1549187786485735,0.7398082288749166,N,F,1.1549187786485735,False
982,M,27.554674512737087,F,1.198179137696659,-0.7001578685375213,Y,F,1.198179137696659,False
983,M,35.10848608552043,E,0.5132309103879833,0.27945614230488525,N,E,0.5132309103879833,False
984,M,27.66624464116347,E,-0.02651390451493629,0.14713908986629556,Y,E,-0.02651390451493629,False
985,F,45.65311732839283,F,0.7597011306297624,1.7028953630348989,N,F,0.7597011306297624,False
986,M,26.98211036236908,E,1.9852607149239716,0.4503670974486542,Y,E,1.9852607149239716,False
987,M,32.542625435686524,F,0.7122427525922581,0.6144703712583588,Y,F,0.7122427525922581,False
988,F,43.67592018801923,E,1.2743493292784511,1.8867530821269445,Y,E,1.2743493292784511,False
989,M,34.143021689242175,E,1.5135784808503017,0.17828590460791655,N,E,1.5135784808503017,False
990,F,44.822097480731365,?,?,0.5037371070704095,Y,F,-1.1906430724243002,True
991,F,48.28782985514553,F,-1.7904323617632607,-0.8585119950815795,Y,F,-1.7904323617632607,False
992,F,47.55744905254126,F,-0.7842006503916675,-0.91240164668052,N,F,-0.7842006503916675,False
993,M,33.28148762281221,E,1.0351419186203363,0.9520157246707096,Y,E,1.0351419186203363,False
994,M,31.96292540702197,E,1.8242296915364742,-0.4813594903357489,N,E,1.8242296915364742,False
995,F,44.88371523949032,?,?,1.0137593664702325,N,E,1.2140377632843449,True
996,M,30.326568558890624,F,1.3860001381263642,0.5279722336563466,Y,F,1.3860001381263642,False
997,M,27.57638042068937,F,1.0769963735715014,-0.44123489646339176,N,F,1.0769963735715014,False
998,F,47.46017881194628,F,-0.7287024364338694,1.2565177416637998,N,F,-0.7287024364338694,False
999,M,24.562717936333193,F,0.7339698172382718,-1.2011139366133246,Y,F,0.7339698172382718,False
1000,M,26.8496852700112,E,0.9711751170308214,-1.2171599768379835,Y,E,0.9711751170308214,False
1001,F,43.5453830363251,?,?,0.317909439919712,N,F,0.017612614644389818,True
1002,F,41.604468205328274,E,-0.3848236788536396,2.305752668050244,N,E,-0.3848236788536396,False
1003,M,31.557233475766694,F,0.7535978494557384,0.016222632668102047,Y,F,0.7535978494557384,False
1004,F,46.60105884165343,?,?,-1.004442573852124,Y,E,0.4573885937929165,True
