G,age,job,X1,X2,D
F,44.663979477346366,F,-1.72777479902384,-1.0096995231241936,N
F,47.434865514812564,E,1.028217579658648,-0.034000565821029456,Y
M,32.37434411190707,E,0.2367169867744695,1.6234545545454926,Y
M,28.227087010389717,E,0.31633075866860716,-2.291998170729012,N
M,24.433549138695813,E,1.4358796558153732,-0.8237686573552043,Y
M,31.382094889373874,E,1.7346132433310189,-1.6870235873178863,N
M,30.955392964003423,E,1.4435561604673675,0.2045819815741021,N
M,30.464050896796934,E,0.9356394585755764,2.666191960449268,Y
F,46.92947638441637,F,0.37041177894458455,-0.37448508600380936,Y
F,49.90838144688049,F,0.08584929239827271,-1.3754044193864134,Y
F,45.03855405767888,F,-0.6236388865945445,-0.5262570564182532,N
M,30.000610495503054,F,1.4636348309932974,-0.14872155336424617,N
M,27.653598370854766,E,0.19790891866034244,0.3899958865494462,Y
F,40.63556919779648,E,-0.6852283546535629,-0.33498084053302185,Y
M,29.761266867963474,E,1.2961296382068137,-0.21472011830730237,N
M,33.69179771288852,F,0.7357743992175342,0.8382616686192665,Y
F,44.910414996988365,F,0.43998766355822055,0.012813161219497866,Y
M,26.12482884146925,E,1.3439154974406131,0.20078574345814854,Y
M,35.356193788716695,F,0.0882968579825617,0.43515057883025704,N
M,32.21637866693492,E,1.9171731690257392,1.279337834116033,N
M,30.465496526226467,E,0.3369497916249329,0.46454889220291584,N
M,29.339543111546647,F,0.9498712790698216,-1.1116894979697824,Y
M,27.09680680051747,E,1.319595089569759,-0.25916627257409836,N
M,26.866650934548343,F,0.11186235806042633,-0.47019614165400864,Y
F,42.29322255818788,F,-0.7564775559948804,1.031574783299102,N
M,31.816421927962168,E,0.09111276296429605,-0.1856772481004672,N
F,45.93974225948688,F,-1.4764347323705083,0.9001066592825351,N
M,32.40104331515127,E,1.0132513025977754,-1.3104590592553083,Y
F,46.83318631235927,E,0.5181655517893692,1.3114802776202807,Y
M,28.979007095099625,E,1.136547393330164,-1.0081175542467289,N
M,28.916076809079584,F,2.4259383652339412,0.3077223122097372,Y
F,44.62464017757066,E,-0.6870342832321368,-0.6241681650950422,N
F,45.690304547251614,E,-0.5474315906683465,1.445932623167589,Y
M,33.094883054150245,E,0.34639712672771794,-2.0826654526115096,N
M,25.363707569357395,E,0.9752157902083944,-1.4616817617069062,N
M,32.42126578151704,E,1.3156271540068407,0.5706226145525978,Y
M,28.76207342616861,E,1.7562427016818498,-0.08212495757270008,N
F,43.511335922030135,F,-0.39404678596354026,-0.4760001106603226,N
F,44.92580739885327,F,0.8290531848440613,0.532729669413675,N
M,23.182608399216207,F,2.9359420602730575,1.5234986445060068,Y
F,42.36255696188565,E,0.6988119937310621,0.19886699942513197,N
F,43.49414996856757,F,1.1682595539418952,0.6964995974679831,N
F,44.49913003356549,F,1.2565833659789432,0.0093918428090215,N
F,40.86489522352708,F,2.2958663786952815,0.7568479161817087,Y
M,31.957887356481045,E,1.7594674778170087,0.5697199861480828,N
M,28.83822699991119,E,0.15508574917805018,-1.899430113856095,N
F,46.331865542912404,F,0.7294963210056064,-0.6445646274231037,Y
M,30.125002929258105,F,0.41604854725585905,-1.0114517341487146,Y
M,29.31090840762771,E,-0.7189032422276898,-0.30734858131489406,N
M,30.436716836387635,E,0.8300014305284006,-1.0358323359633448,Y
M,29.89945125744194,E,1.2329457744613657,1.1701235029717365,Y
F,43.53293021656222,E,0.5455643419253814,-0.72956947429936,Y
F,44.79709493582918,F,1.1034343948533396,0.19506885025026768,Y
M,26.35066223200781,E,1.0785384500406,-0.041436956935937574,N
F,41.95540357068465,E,0.3185352834448923,0.7513110494106957,Y
F,39.696743904352836,F,0.45205302747694437,-0.3562017073795825,N
M,28.14731016139358,E,-0.029058115900889803,-0.34025313841212507,N
M,29.738899659464895,F,0.5899717279982432,1.0202345524979923,Y
M,24.95434693620598,E,1.2182842700581415,-0.14076314804918744,Y
M,29.841833051615996,F,2.1791684906697375,-0.7549223221754525,Y
F,44.75939866394346,F,-0.46120862175794564,1.6024886741800022,Y
M,29.924958624216192,F,0.3876603464444429,-1.5254733837720946,N
M,29.915214466837387,F,0.4184748044943757,2.2856884791548584,N
F,45.65967287660982,F,-1.1954746286943927,1.0988514562085454,N
F,39.90466096387693,E,2.325062291341379,-0.23217080020511954,N
F,45.11098106727054,E,-0.0474405813158051,0.5067417648032182,N
F,40.4975806422698,F,1.1397987769885396,-0.8190221053334291,Y
F,40.96613626922203,F,0.48940391891269946,-0.9867876826836193,N
M,24.70491045840933,E,1.451146909885656,0.9519258965561621,Y
M,25.59113408233165,F,1.6166261118865988,-0.6780868918636732,Y
F,40.56925963961982,F,1.3701872153729173,0.13016808514555653,Y
F,46.7620993459124,F,-0.670200197968204,0.8194436002169798,N
F,39.86067053837388,F,0.13655736061331317,-0.4938240570126581,Y
F,45.19744233704155,E,0.8938791778183053,1.2405018497383689,Y
F,41.921693864092965,F,-2.2082871416814522,0.6402520819248969,N
M,36.321793418486514,F,-0.06433167926420702,0.11822265747701519,N
M,31.257137461288416,E,1.3336588442541757,0.7945906943651573,Y
M,36.13748725805008,E,1.3153156940861315,0.01753500794614528,Y
M,28.657890999201438,E,1.759991542423096,1.5766327454251243,N
M,27.644328838031758,E,0.7855787079324088,1.1100355207447252,Y
M,34.94847582995576,E,-0.35277054416142595,0.5462289544170913,N
M,29.58415751636124,E,0.33351923160144936,-0.22111596081181778,N
M,26.277695184146218,E,-0.5520264184854498,0.5913338963794874,N
M,29.40732701481019,E,0.6378104959312261,0.5664343994170501,N
M,26.57578725580216,E,0.19809520502738753,0.5663946604516282,Y
F,43.648401971335524,E,1.0650100698591625,-0.37097564067489835,N
M,28.809955364779153,F,0.9780403363625557,0.3571896250229298,N
F,39.08419719675213,F,-0.3919205005872344,0.7610222430668319,Y
M,28.88222735121423,E,2.375604496205191,0.12483972806391005,Y
M,29.923092078398124,F,0.3606633726932219,0.019959144810576587,N
F,51.08894591308339,F,-1.1375189601413496,-0.464469611637103,N
F,46.58137565713023,E,0.5593029650079854,0.4498883607333916,Y
F,44.971326857017665,F,0.35129588828511976,-0.7748786802522021,Y
M,29.611325666333123,E,0.8076905977014872,-0.2893411263690336,Y
F,44.50824061793163,F,-1.200409608619435,-1.734005123991132,N
M,33.556891100597795,F,0.3049206489102497,1.2877977057307843,Y
M,32.05819135902805,F,0.6044084145392472,2.4911108049720103,Y
F,49.24704486506034,E,0.7834479687873445,0.5305491288672505,N
M,31.210686479784734,E,0.27192415373000633,0.7266719379671434,Y
F,42.71009494298928,E,-2.988647016457951,0.15459019426502338,N
F,44.93539798576917,E,-1.336204268784117,0.9030400421077036,Y
M,26.18620885643934,F,1.9872420407636167,0.3245201920398203,N
M,35.709561978194564,F,1.0227548732938203,-0.18292813193540342,Y
F,44.902156357835786,F,1.687973442911703,-0.32001099441307135,N
M,35.22828690585899,F,-0.378524433783503,0.32890810527443287,N
F,47.8991056845195,E,-1.3146616028459093,-2.9458433246765874,Y
M,32.081744211965265,F,0.5715513632091569,0.8093186182295118,Y
M,37.885225619214495,E,0.8875874776080854,0.34137484309501503,Y
M,30.575749619039318,E,-0.0848809282578038,0.5557262754342458,N
F,43.686441017874245,E,-0.09593662728161957,-0.15460238884717956,N
F,39.51055245411653,F,-1.0127555700752668,1.4225945495118837,N
F,42.1528366408244,F,1.6585209324821764,1.1587522603468365,Y
M,34.17268910378835,F,0.22426434481772017,0.2325889796969328,N
M,33.627989035619116,F,0.9687025925025061,0.5621083748632838,N
M,28.801985161059946,F,1.747069873969592,-0.9386121555844018,Y
F,46.2094922989605,F,-0.4931052372962102,0.07972568582907676,Y
F,46.625101389819214,F,-2.315487165185564,0.5854457455508497,Y
F,50.41416142444386,F,0.8893052358533311,-0.8971057798648584,N
F,48.67672852445012,E,-0.5490179297205089,0.2960605683896494,N
F,45.466873937532846,F,-1.0743147712900751,0.4373312684282057,Y
M,28.16067426304591,E,0.4625987478732272,0.2856488500717263,Y
M,30.761434971308855,E,2.047103187705507,-0.2587785759815233,Y
M,25.07555565474549,E,0.5686344647936012,0.8635243821269194,Y
M,26.876243363705868,E,0.9317098108564318,0.17295225946412085,Y
M,24.690164646119424,E,0.878134919673556,0.4400544135101205,Y
M,29.549026221286628,E,0.7856292635839665,0.6298682001538545,Y
M,27.915980309271863,E,0.30232052728628267,-1.7541641709327769,Y
M,28.036002168212864,E,0.21193412089416086,0.007884379470876,Y
F,48.03404882666131,E,-0.09447318074676658,-0.4985109915434281,N
M,30.906839676131945,E,1.8543229565626995,0.15198299933190448,Y
F,44.761011252249965,E,-0.5706077451117063,-0.47467865279131605,Y
F,44.701143351779656,E,1.4837689534641347,0.6637639287487556,Y
F,50.889870889591855,F,1.4544682766584391,1.1471449364672963,N
F,48.32934000513819,E,0.34218554948990115,-0.24053853360196603,Y
M,27.9968691068252,E,1.3830468999462207,0.5008134316474978,Y
F,43.39403530632661,E,0.11489552450764498,-0.4119012257050302,Y
M,25.802213414601898,E,0.8777031274571179,-2.0247213115449703,Y
M,27.752435596499538,E,0.5752465316534243,0.6055507131057783,N
F,44.074711571831095,F,-0.8390375945254124,-1.0243568474440816,Y
F,38.66402285729564,F,-0.8688586052439948,0.3559515502290246,Y
M,30.352695129331167,F,2.362217133442611,-0.8437631712089093,N
F,44.849459404090034,F,-0.514852188519014,3.110222956862823,N
M,25.786388161253587,E,1.034130682411965,0.706547471786138,N
M,27.531705579997592,F,2.046685086102709,1.569748973075534,N
M,31.018260306550474,E,1.066052005275923,0.21007878292936527,Y
F,47.98713343171738,F,0.1687042283960076,0.33378756446823027,N
M,35.21258581927466,F,0.6195575861306634,0.3581123665128653,N
F,44.20695976025211,E,-0.18223154988033521,0.47967869360118537,Y
F,40.343438254892625,E,-0.6247576941207683,-0.13943786155367646,Y
F,36.75657313567683,E,1.0951794781764774,1.7159233128662827,N
F,41.83324531259778,F,-0.5520596928326981,0.9836455873314673,N
M,26.77984025849117,E,1.801943180648139,-0.48117306393883286,N
M,33.83246817139281,E,0.33459283702225495,1.2921021729252622,Y
F,42.20758429787582,F,-0.6713935025711831,-1.498082462533043,Y
M,31.821533377992015,F,0.47710009662639363,0.3234030746758712,Y
F,46.36822439651601,F,0.4502103778397973,-0.9263525173133778,N
M,27.84817643848631,E,0.5616845767626788,-1.9753720013596556,Y
M,35.98789267961881,E,0.5163762621543505,-1.2800206258857034,Y
M,33.2760114420678,F,1.08664752102354,-0.6501467371503716,N
F,37.35799008067895,E,-0.2928015421512104,-0.45342876610255883,Y
M,33.7439767611692,E,1.4014994442713826,0.6986515687474191,N
F,44.28254783849115,E,1.391798382492919,-0.6066742911488487,N
M,28.39928013603004,F,2.360423896634048,-0.3495893654636582,N
F,47.96531132612424,E,-0.2305802859125989,-0.4151754374798258,Y
F,41.16898612485353,F,-0.5392155559050525,-0.1613209437161757,N
M,27.626103893033847,F,2.3475475181320347,-0.3423712315351419,Y
F,46.57494860595339,E,0.11131327959398318,-0.4407419720936929,N
F,47.77055162799859,F,0.21798275688719249,0.3743268664508688,Y
M,28.688208307503626,E,0.7334503471888043,0.022857182820240296,N
M,33.605942400593904,E,1.3562889285711472,-0.2950489298013088,N
F,45.5844495522823,E,0.5441030135605144,0.4956834996244721,Y
F,39.13706938589689,E,2.1462360796432134,-1.0063159359103433,Y
M,27.239487567915052,E,0.8759353998412418,0.8071094519471544,N
M,32.76367833152719,F,0.8392857823244404,-1.4763947680116338,Y
M,36.192270400069646,E,0.45002048636287817,1.2184668726260766,N
F,52.64848489871945,E,0.35948062571786465,-1.2583113819286027,Y
F,41.418156668762485,F,1.0193615188349143,0.40091244095229944,Y
F,46.875752759748224,E,-1.1204890977617143,-0.9315493959974295,Y
M,26.377765664649843,F,1.670739826823759,0.31089490452458307,Y
M,30.413091479207544,E,0.12574411794017237,-1.0812360436510862,Y
M,27.637469047687166,F,1.4610615065587376,1.2314478556967772,Y
F,43.40055752268969,E,-0.23080144608669054,-0.005338910200954097,Y
F,42.05384575711776,E,1.6299145848713208,-0.21759520644618083,Y
F,45.31430702268557,F,-1.198232628284853,-0.3266625161443784,N
F,42.61132251711477,F,-1.4894257543066238,-0.6629793033908764,Y
M,30.385551278172112,F,1.088412284602155,-0.6949992828314436,Y
M,29.22364758058618,E,2.1896040103771446,0.1832964341068553,N
M,31.15632412505004,E,0.9362280652950645,-1.36640892457188,N
M,27.275278394424767,E,0.15336962528101494,-0.7330182505736837,Y
F,45.632304910869514,F,-1.0665248892351613,0.011199917399302775,N
M,30.484561775812807,E,-0.19301889986182186,0.3048384995866544,N
F,42.78431349533889,E,-0.8226859224334914,0.3065909562698967,Y
F,46.458803773660016,F,-0.2290683771576526,-0.3205359211840476,Y
M,34.359470305491534,F,0.830353848093341,0.3547713630000053,N
F,47.12551181257304,F,-1.1904005692652766,0.23870595377087978,Y
M,31.180866001307383,F,0.1870909084914234,0.028866217910311395,Y
F,40.61846358556665,F,0.438509928899077,0.34076533442892937,Y
M,31.56016577291744,E,-0.031046840438996304,0.06880198921311191,Y
M,23.489916141056586,F,2.0187233685927346,-0.6346371778615864,Y
M,24.208997281991255,F,0.7477216680060637,-2.9236138049587534,Y
M,28.29908496025541,E,0.13335817779899262,-0.06575425431337892,Y
F,45.54857362274272,F,0.6519488613599628,0.23816465581118224,Y
F,48.720332642994315,E,-1.6003174459324268,-1.4751336621997533,Y
M,24.920675887524105,F,2.1561164533011032,-1.0005645415517328,Y
F,48.112349933501925,F,-0.4684672128092925,0.39035931014191333,N
F,44.63557899093905,E,-0.8184659599643639,-1.589096505346364,N
F,44.974563803427976,E,-1.4700213963929925,-0.5685404692370487,Y
M,36.81333441725617,E,1.671207373876454,0.7253620006934416,N
F,48.02135192486376,F,0.9033931300228152,-0.4060972183909121,Y
F,45.55682330264318,F,0.01924165420439094,-0.7793659890734522,N
F,43.65241443805626,E,-1.096180401029891,-0.9706671447192956,Y
M,26.738695293314084,F,-0.9287943928520803,-2.134826099993033,Y
F,43.593018022529456,F,-0.6291338802187249,1.4878499376373118,N
F,39.77736319989521,F,-0.47507104653141347,1.6540947323884871,Y
F,47.73968404080494,F,-0.9310366074456708,0.01588144551263628,Y
M,28.745296559390365,E,0.7134929543210421,-1.3564433042955417,Y
F,44.0273641777351,F,0.6260236542232831,-1.2082302201270108,N
M,27.237616687304442,E,0.11012266752384348,0.5394089943972693,Y
M,32.09351224810657,F,1.1074987810175794,0.4960101266891553,Y
M,26.721027403590337,E,0.6394937459141257,1.3246907598894235,N
F,46.69083943589592,E,-0.5226279469806537,-1.0439869074866386,N
F,40.103718984579544,F,0.5744694010913445,-1.4069757590406546,Y
M,28.85938251535987,E,1.8792746486474665,-1.2993481474797115,Y
F,40.1694366808037,F,0.029264740385467523,2.4255984530218475,Y
F,44.60126564660119,E,0.13230028531235183,0.9048818500510685,N
F,48.740183517177954,F,2.9719250880679446,-2.4917924625907855,Y
F,40.88853726097622,F,-0.29661715903261265,1.110030457457928,Y
F,42.1707919951455,F,0.22323821375814984,-1.5330778604437918,Y
F,43.51831811229175,E,-0.8948405087575103,-1.1706732573364593,N
F,41.708934862016825,F,1.9650297917662694,0.19311178898697295,Y
F,45.74630684791349,F,-0.49435566287604216,0.2511897567433583,N
F,44.46812223437182,F,0.22955390395805123,-1.3754106865820994,N
F,47.31563336876358,E,1.1664227435844172,0.37254071198330935,Y
F,44.50270991903426,E,1.364079005359607,2.421181811792976,N
F,48.834938015324575,F,1.3521430453941659,-0.41662297724603264,Y
M,30.118636974599724,E,2.1267614664901147,1.7748960475653788,Y
M,26.801252514944398,F,0.9066075062277729,-0.32933368702511034,Y
F,44.74931488593793,F,1.0461800584765437,-0.3670873702266884,Y
M,26.810204390357526,E,0.5110861079049318,0.20080824451790022,Y
M,29.09481038498656,E,1.4086771253379922,-0.7868642379648427,Y
F,48.13264825580781,F,-0.5560915367610831,-0.7763852819003025,N
M,33.89840562522248,E,-0.12251399700252108,-1.8592093962654204,N
M,34.23617954535321,E,1.1588916822921769,-0.5754011771165191,Y
M,29.488529950804608,E,0.7340360659505843,-0.4025988289586449,N
F,35.13431892397411,E,-0.6025452146809458,-1.4596865997944046,Y
F,49.03257318555796,E,-1.5737394029323952,0.6588805807232091,N
F,41.968154762520676,F,-0.8176523792046075,-1.768990062619438,N
F,45.143139893470156,F,0.10514353974108215,0.5031039527964823,N
M,26.78943085314405,E,0.6217054469807349,1.2791875884680974,N
F,43.34901092875149,F,-0.13114127940026143,0.1997129066556639,Y
M,33.86079319770694,E,0.8511899232526271,0.0951175340386311,Y
F,44.808836834516455,F,1.1861252791201107,0.7077681317054504,Y
F,46.90523518982699,F,-1.3101953104254607,-0.3682105108832519,N
F,46.564994234763525,F,0.056499355746186905,-0.6120201904905851,Y
M,30.126425460363873,F,0.5145665432203441,0.2989490256730171,Y
M,29.198200293027575,E,-0.2484202797879902,0.466866603133174,N
F,49.81703758064154,E,0.8406751134373731,-0.05164040557919819,Y
M,26.17928125546488,E,1.684687963518152,-0.007243497066991558,Y
F,45.47252906427358,E,-0.3303029147158711,-1.4731035480252401,Y
M,32.477912364594,E,1.902872001643935,-0.6742974289742556,Y
F,44.334750471575084,F,0.5624393875504744,-0.10710940437485707,Y
M,29.84748078624893,F,0.8179065646523727,-0.048165348054358334,Y
F,45.48612354314788,E,0.1811937448324676,0.3348087364657744,N
M,33.94140259758341,E,0.2770089569280322,0.7697380797090025,Y
M,32.21177511348503,F,1.0279963687385607,1.0444390519017126,Y
M,31.680816784731814,F,0.5428447132303525,0.6389073143036901,N
M,36.90965716128886,F,1.9770482337783188,0.7965302667988267,N
F,46.3062355424252,F,-0.8498784963326258,-0.5480007049122643,Y
M,23.85487621888805,F,1.6792043169982667,2.1861626745588594,Y
M,33.67219199562929,E,0.623671958343117,-1.7186702541829115,N
F,46.688143010511865,F,-0.5752568056935936,-1.0547710544375155,N
M,29.853083836232567,F,0.8197122420751966,-0.73350045922552,Y
F,48.79117443961622,F,1.0302226899361262,-0.4895069565325924,Y
F,41.989986614409496,E,0.1062326073746147,-2.545647916294173,Y
F,45.57400046466943,F,-1.2118384465344596,0.48052705182756134,Y
F,42.51556371027974,E,0.11918786982403033,-0.21159309556586103,Y
F,40.791800797247134,E,0.0014828538760272086,0.683321511914143,Y
M,33.90366710930874,F,0.16295079762956943,-1.2567357700338215,N
M,33.23074007481712,F,1.768961530931907,0.5541188150249677,N
M,32.19746651818076,E,-0.9953882626387394,1.4430523913401554,Y
M,34.1742064282519,F,1.2352854580887573,-1.2658930776044452,N
F,43.903559852956015,F,0.3325736334025405,1.3923492142991682,Y
M,27.936119691842663,E,0.34822076227805765,-0.5163353339393675,Y
F,44.20207350173798,E,0.7638429922769912,-0.8217576515352278,Y
F,43.7324993584612,E,1.345064416739521,0.5181081542797551,Y
F,47.82161424039858,F,-1.1933127728387847,-0.006580407742394459,Y
M,28.4309300739256,F,1.367621105952614,-0.1548570511901998,Y
F,44.35201345775081,F,-0.5931325891738689,-1.4562957275478332,Y
M,35.147223521278335,E,0.08624104387110554,-0.6649558246409726,Y
M,29.623494622755167,F,1.0808713615653016,-0.20818282181549513,Y
F,45.61764966723861,E,-0.08459041163930418,0.7567382574239953,N
M,29.850270148192177,F,1.7482410334507907,-1.9596193618465658,Y
M,28.791546553278046,F,1.6579802319249668,1.1570088919324728,Y
M,33.413029907509646,E,1.2877933897806586,2.8178349322013463,N
M,28.310899082340175,E,0.4809075908595374,-0.9480741133644147,Y
M,27.60655136957096,F,0.9249866633085756,0.3081744833816401,Y
M,29.2909697734123,E,2.5178472544980273,1.0048876639633846,N
F,38.958052290175374,F,0.17872216041485936,-1.0370769817449803,Y
M,31.565114699331694,E,2.272258355018229,-0.9271890804426679,N
F,47.65754665699913,F,-1.2903478520868419,-0.5718140995458909,N
M,31.446346096082546,F,1.0864950873102144,0.5977467746316455,N
F,42.19124167276193,F,1.4852895083715179,-1.5901450825857109,Y
F,43.27520501880968,E,0.24556968492766146,-0.5971244110206894,N
F,49.18366865747799,F,-0.8079849930730739,0.7271687403032117,Y
M,29.698429797454512,E,0.295762515793325,-0.3104576854631915,Y
F,45.5108198165082,F,1.3645406667074513,-0.7801140228564869,Y
M,30.983924168351926,E,1.567504977012908,-1.405471172180444,Y
M,26.200095169003706,F,1.1818331358729242,0.5915648115179503,Y
M,26.449228256991738,F,1.2957138550755154,0.6452729838200483,N
M,35.03244837159347,E,1.5432680289524403,-0.5297360753058683,N
M,31.44043611239877,F,0.8412203506143382,0.09081269483493354,Y
M,29.732373072029908,E,0.3498443695302379,-0.5574407953637235,Y
M,30.220338579010438,F,0.7165889411199455,-0.8353986501138723,Y
M,34.42225640139456,F,-0.2048739707160101,-1.0422721357460665,N
F,47.838993616659,F,0.7321809643294291,-0.3353568018968031,Y
F,44.764995522570466,E,1.0105510347185807,0.7226265058458545,N
M,27.27702987640093,E,1.5879396840605073,2.056450409776588,N
M,29.989139030163003,F,0.3561373522556739,-0.5431280690411309,N
M,31.468472194437595,E,0.24194778619433055,0.6647246456955226,Y
F,47.05558671849688,F,-0.4215989348382587,0.16950943238049132,N
F,46.25617485674212,E,0.7376125525764619,0.057386867355462834,Y
M,31.91509281647959,F,-0.6996423008679151,-0.9498914765470027,N
M,26.47797692931359,F,0.7278468974017356,-0.3513489306513963,N
M,33.99140741788143,F,1.610049570855991,-3.0019947784882564,Y
M,26.828239222824728,F,0.24274089105166274,-0.0066395035504346585,N
M,32.35721026707481,F,1.6381888637552098,-0.407230943950645,Y
F,41.901833998035116,F,-0.2341202255425916,-0.9640354121342475,N
F,41.76736390841164,F,1.4916242386376284,-1.3792287853998209,Y
F,45.72158874480613,F,1.0881840750019405,1.2849547053756853,Y
M,29.279277847267245,F,0.7166137308845835,0.4020608231779325,N
F,49.102440742376864,E,-0.3403339286256567,0.5306547317834538,Y
M,32.2166484530237,E,1.375381676187868,-0.18974671616411962,N
M,29.608690709841714,E,1.5457522607573877,-0.9025426933720241,Y
F,47.087726514744595,E,1.6546258195192178,0.2592071900892399,N
M,35.11296490299109,E,2.9135429383117524,-0.28226731231236485,Y
F,44.55558952637582,F,0.3537329739458118,-1.5999060470319597,Y
M,31.43690276053521,F,0.9683112561867533,0.8814782677451389,Y
F,42.13073978323237,F,0.10366797920378126,2.0872652760302386,Y
M,25.77726840875868,E,0.4574083796733722,-1.8682709676921923,Y
M,25.532131018597823,E,2.0327747735064525,1.2595149014886737,N
F,42.25867284994859,F,-1.6149726440178784,-0.7809629227751155,N
F,45.67690490230336,E,-1.0541574247120271,-0.6400290116162147,N
M,32.120028209967806,F,1.0539792281066542,-1.4980249601989812,Y
M,30.943578140287435,E,0.39987978302091653,0.24376857657754916,Y
F,45.54113796061065,F,0.03864779813486881,1.3451523690451848,N
M,30.01277068588197,E,0.6775810057170589,-0.08610697963686247,Y
F,45.719396399306866,E,-0.8339561448679773,0.01695608279584259,Y
F,43.21984320356879,F,-0.40262860636702985,0.8107209800631451,N
F,44.32160535901842,E,-0.42885228199703956,0.05042797662191861,Y
F,42.94424077929578,E,-0.35861202668957076,1.0673789036098933,N
F,48.21974768728512,F,0.1533448967607705,-0.30417299932432584,Y
F,41.525582400269315,F,-0.11365498324389459,0.7378834706079446,Y
M,26.301516185372055,F,0.4033786843611996,-0.20115049133864793,Y
F,49.571818145612916,F,0.6916508925506816,0.21172677225548384,Y
F,47.87345025228193,E,-0.42527578651869685,-1.3680343614439203,Y
M,31.660442882216763,F,-0.38017530515392584,-0.754154005792298,Y
M,33.5451865687018,E,1.3333402050088177,-0.830931667902416,N
F,43.161369013544295,F,0.5827259445384126,0.02504390693300795,Y
M,23.96996769428025,E,0.08576594463036913,1.0769543238993766,N
F,49.02164718871234,F,-0.389140516236544,0.1214284627271257,N
F,46.19517516302217,F,0.4851530175386133,-0.06620442288266669,Y
F,48.7553821307543,E,0.5295843733380188,0.4549642508079895,Y
F,51.67630143567036,F,1.3490113118322276,-1.0856857488130558,Y
F,49.33005787553826,E,-0.5542257033498779,-1.6837858971747293,Y
F,46.551874230443936,E,0.039968657170210274,-0.14639064705734164,Y
M,29.66669934122705,F,0.5421110221695433,-0.49561871025933996,Y
M,35.60361952365476,F,1.5428900653350333,0.020859235159180305,Y
M,31.005563743416424,F,1.0922002450225259,1.2435624634230198,N
M,31.90417488235541,E,1.7675468393127738,0.5489192813147127,Y
M,36.489675554544796,F,2.215618253835121,0.2411355145828216,Y
F,42.43223813113494,F,-1.0001112345295489,0.3825907058481562,Y
F,40.9184736734792,E,-0.6612618863243258,-1.6864270230840646,Y
F,51.07838191445686,F,-2.038573531669899,0.6340033769913012,N
M,30.828347995749798,E,1.6832115388689588,1.2933396742405023,Y
F,49.599226319950816,F,-0.9222030826409584,-1.241414952540965,Y
F,44.914609446785846,F,0.25470309428063015,1.323665969768696,N
M,26.58522499944032,F,0.9170098662598747,-0.4560811329148074,N
F,52.75768157295745,F,1.5544829063720735,0.08565589728547972,N
M,31.523190935766586,E,0.1498127902924209,-1.0383339976691592,Y
F,52.45560465365623,E,0.2614167959960518,-0.0595628949310929,Y
F,47.59689606703737,E,-1.9884563373111361,1.1350011476694333,N
F,47.177333401798464,F,-0.05144069183227333,0.8011539559200878,Y
M,26.445830376525652,F,1.3008568524598338,0.3942179167698823,Y
F,43.783008484488214,F,0.28488175464505644,1.4639997829148936,N
F,43.30702696401397,F,-1.1909495112330326,-0.4066986213183169,N
M,34.02765435751649,E,1.3357786998366272,0.46627006569290264,Y
F,43.542291707476245,E,-1.1672532441446715,0.913305983347676,Y
M,30.622535789142585,E,0.08139171482970198,0.9119114541840226,N
M,31.739460804111335,E,1.1856302160726018,0.20839111052739054,N
M,36.456614760283344,F,0.8510784303858434,-0.28956889406590797,N
M,31.668901466622657,E,1.092076550722452,-0.6915959581558411,N
M,28.662284259737717,E,1.4857200714712873,0.5094326029356685,Y
F,40.20362346277165,F,-1.286996252079216,1.2007409352581664,N
M,28.465653272741733,E,0.6889984276255765,-2.135289754753897,Y
M,33.38189137544555,F,1.07239838121569,0.2560206141102944,Y
M,31.131738916068095,F,2.3917087996510826,0.2516901763882637,Y
F,46.16079494305139,F,-0.3628941201243359,-1.3380346045329106,Y
M,31.216657840115733,E,0.7281037820417007,-1.43191939795802,Y
M,31.720781838976688,F,-0.2803084239176361,-1.03432681430751,Y
M,26.357514074131366,E,0.7312370178190633,0.6933841951479804,Y
M,28.852973161907485,F,0.7376593950819199,0.052391870759131556,Y
F,44.2928144663872,F,0.010224588875519431,-1.6278096482201674,Y
M,29.58591598990455,E,1.363570828535118,-1.7473221968422488,Y
M,31.008764545090674,E,0.3486736357929061,-0.5706250983212678,N
M,32.2906247260505,E,0.9203381914364255,0.3746893059789635,Y
M,31.93788663386569,E,0.18671049764443504,-1.4037268358959163,Y
M,32.16087335942758,E,2.359487824127357,0.6328114558061813,Y
M,30.334814035412972,F,1.9156463844491265,1.1285928249722599,N
F,41.68697090974752,F,-0.21088399084787277,1.0005843424508443,Y
M,33.905088107560594,F,1.5314966368717593,-0.009121596587503139,Y
F,45.58496570673772,F,-0.6861072314012139,0.2692708232561584,N
F,41.64691367310598,E,0.4273181205078216,0.5430056873327243,Y
F,53.68405722414258,E,1.4809700220797608,0.6359572971783132,Y
F,48.19846911536754,E,-0.2807698807215208,0.6018438358344915,N
M,34.28995374984625,E,0.5659295604429881,-0.9794576685930724,Y
M,27.790880832733016,F,1.0953833892807436,0.46867165675945816,Y
F,48.13693503273486,F,-0.19117124576804803,0.11917364141123198,Y
F,44.62208213957312,F,-1.2088664271656604,0.6245647014082946,Y
F,43.17518027999022,F,-1.3775349565705985,-1.6013067470196307,N
M,24.74685553741329,E,-0.07912016703449143,-0.35162785304849037,Y
F,40.41755561136209,F,-0.32948722541444464,-2.01937611784821,Y
